Data collection started on {01/23/2018 15:27:39.346}
[Time] 	 [G1.X] 	 [G1.Y] 	 [G1.Z] 	 [G2.X] 	 [G2.Y] 	 [G2.Z] 	 [G3.X] 	 [G3.Y] 	 [G3.Z] 	 [G4.X] 	 [G4.Y] 	 [G4.Z] 	 [A1.X] 	 [A1.Y] 	 [A1.Z] 	 [A2.X] 	 [A2.Y] 	 [A2.Z] 	 [A3.X] 	 [A3.Y] 	 [A3.Z] 	 [A4.X] 	 [A4.Y] 	 [A4.Z] 	 [M1.X] 	 [M1.Y] 	 [M1.Z] 	 [M2.X] 	 [M2.Y] 	 [M2.Z] 	 [M3.X] 	 [M3.Y] 	 [M3.Z] 	 [M4.X] 	 [M4.Y] 	 [M4.Z] 	 [EMG1] 	 [EMG2] 	 [PULSE A] 	 [PULSE B]
9.3800000000	-12.6268406195	-49.1721980621	-27.1534294652	-3.8986800946	-15.7244220645	-0.7400625620	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9331807431	0.0955214771	-0.6764629587	-0.3716487373	0.0453498131	-0.9033951324	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0115663386	-0.0937209125	-0.2275730526	0.2166475929	-0.1459678035	0.0104066529	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8723582818	2.7527275502	2.4750377661	2.4750377661	
9.4000000000	4.3259327077	-5.7297627222	-23.7964446479	21.1718928817	-9.6513313497	-1.3046463722	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.0799114977	0.2499427787	-0.8130617227	-0.3936217288	0.0073853666	-0.9972686351	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0112611582	-0.0931715877	-0.2284275578	0.2206149386	-0.1435263600	-0.0033875029	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8967727169	2.7966735332	2.4750377661	2.4750377661	
9.4200000000	2.2354467079	45.7541771572	-20.7446402686	23.4454871443	0.3738460365	3.3798733501	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.0951705196	0.1685206378	-0.8958266575	-0.3784847791	-0.0022583352	-0.9599145495	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0085755703	-0.0925001907	-0.2279392691	0.2192111086	-0.1453574426	-0.0079041733	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8882276646	2.8137636378	2.4750377661	2.4750377661	
9.4400000000	-7.7744716564	92.0500495918	-6.3401235981	17.2655832761	10.0328068971	4.1580834668	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9665064469	0.1010147250	-0.9037613489	-0.2637369345	-0.1262836652	-0.9418478676	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0043030442	-0.0942702373	-0.2281834134	0.2162813764	-0.1460288396	0.0059510185	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8625925078	2.8296330205	2.4750377661	2.4750377661	
9.4600000000	-3.0746929122	83.5049973297	23.9795529107	8.4306095979	16.7925535973	3.3035782406	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8078126192	0.0770885786	-0.7653315023	-0.1819485771	-0.2119783322	-1.0034943160	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0001525902	-0.0919508659	-0.2283054856	0.2148775463	-0.1517662318	-0.0084534981	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9028763256	2.7881284810	2.4750377661	2.4750377661	
9.4800000000	8.5069047074	50.5455100328	39.7878995956	6.7215991455	19.1119249256	3.0746929122	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6709697108	0.0021362631	-0.6540016785	-0.1748683909	-0.1923247120	-0.9876249332	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0024109255	-0.0940871290	-0.2286717021	0.2187228199	-0.1536583505	0.0097962921	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8577096208	2.7844663157	2.4750377661	2.4750377661	
9.5000000000	17.8759441520	10.4142824445	41.9699397269	-12.7183947509	15.9838254368	-0.1754787518	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6090791180	0.0342412451	-0.5488975357	-0.1886625467	-0.1622949569	-0.9187762264	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0030212863	-0.0948195621	-0.2280613413	0.2178683146	-0.1503013657	-0.0007019150	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9236285954	2.8137636378	2.4750377661	2.4750377661	
9.5200000000	4.9362935836	-22.4078736553	15.7701991302	-26.1463340200	10.1548790723	0.5264362554	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5614709697	-0.0950331884	-0.4071717403	-0.2589761196	-0.0250858320	-0.7901121538	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0026550698	-0.0962233921	-0.2261692226	0.2183566033	-0.1497520409	0.0105897612	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8882276646	2.8039978637	2.4750377661	2.4750377661	
9.5400000000	-3.3798733501	-52.9869535363	-4.6921492332	-11.6350041962	-0.8468757153	-0.6332494087	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6021210040	-0.0569466697	-0.2437170977	-0.3095140002	0.0049439231	-0.6956282902	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0002136263	-0.0964675364	-0.2258030060	0.2171358816	-0.1495689326	-0.0122377356	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8967727169	2.8210879683	2.4750377661	2.4750377661	
9.5600000000	-6.3706416419	-79.1714351110	-22.9266803998	-4.6158541238	-13.8933394369	2.6169222553	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6175020981	-0.0437628748	-0.1951323720	-0.3053635462	-0.0173952850	-0.6950179294	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0032043946	-0.0954299229	-0.2269016556	0.2157930877	-0.1504844739	0.0060120546	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9163042649	2.7515068284	2.4750377661	2.4750377661	
9.5800000000	-7.1488517586	-91.9432364385	-25.1850156405	-7.2404058900	-21.3244831006	2.3117418173	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7271229114	0.0682993820	-0.3368581674	-0.3255054551	-0.0534065766	-0.8192874037	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0059510185	-0.0960402838	-0.2272068360	0.2157320516	-0.1474937057	-0.0015564202	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8601510643	2.7734798199	2.4750377661	2.4750377661	
9.6000000000	-12.0164797436	-61.2420843824	-31.7921721218	-4.4785229267	-21.0193026627	-0.2822919051	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9021744106	0.0678110933	-0.6021210040	-0.3671320668	0.0670786603	-0.8915541314	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0112001221	-0.0950637064	-0.2286106661	0.2150606546	-0.1438925765	-0.0135194934	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9065384909	2.7966735332	2.4750377661	2.4750377661	
9.6200000000	5.3482871748	-13.8017853056	-28.2520790417	21.5075913634	-10.3074692912	-3.1204699779	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.0943160143	0.2417639429	-0.8163576715	-0.4061951629	0.0139772641	-1.0114290074	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0118104829	-0.0931105516	-0.2284275578	0.2134737163	-0.1471274891	-0.0005798428	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8772411688	2.7698176547	2.4750377661	2.4750377661	
9.6400000000	8.0643930724	42.5650415808	-23.5370412757	26.7414358740	0.4501411460	0.9536888685	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.1504692149	0.2072175174	-0.9060807202	-0.4097352560	0.0054322118	-0.9799343862	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0094911116	-0.0947585260	-0.2276340887	0.2170748455	-0.1465781643	-0.0154726482	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8857862211	2.8149843595	2.4750377661	2.4750377661	
9.6600000000	-4.9973296712	90.8598458839	-12.1080338750	19.7070267796	10.7652399481	3.3798733501	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.0403601129	0.1151750973	-0.9234149691	-0.3136644541	-0.1016250858	-0.9618677043	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0061951629	-0.0939040208	-0.2269626917	0.2144502937	-0.1477988861	0.0122987716	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9028763256	2.7869077592	2.4750377661	2.4750377661	
9.6800000000	-6.2333104448	95.4222934310	14.6562905318	8.2017242695	19.1882200351	4.8752574960	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8555428397	0.0818493935	-0.8080567636	-0.1878080415	-0.1956206607	-0.9818875410	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0004577707	-0.0945143816	-0.2276951247	0.2135957885	-0.1470054170	-0.0052796216	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8686961166	2.7930113680	2.4750377661	2.4750377661	
9.7000000000	1.9150072480	59.7619592584	38.9028763256	5.4093232624	20.4242008087	3.1815060655	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6891584649	0.0159304189	-0.6684061952	-0.1495994507	-0.2293125811	-1.0010528725	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0027771420	-0.0946974899	-0.2267795834	0.2136568246	-0.1488975357	-0.0007019150	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8833447776	2.8235294118	2.4750377661	2.4750377661	
9.7200000000	13.1456473640	16.5331502251	44.8691538872	-11.3908598459	19.0203707942	2.0218204013	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6243381399	0.0221560998	-0.5725795377	-0.1713282979	-0.1851224537	-0.9374532692	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0041199359	-0.0941481651	-0.2272678721	0.2146334020	-0.1521324483	-0.0002136263	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8516060121	2.8113221942	2.4750377661	2.4750377661	
9.7400000000	8.0033569848	-15.9990844587	23.4607461662	-29.4422827497	10.9788662547	1.2283512627	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5386434730	-0.0508430610	-0.4362249180	-0.2185702296	-0.0756237125	-0.8256351568	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0018616007	-0.0953688869	-0.2262912947	0.2209811551	-0.1485923552	-0.0070496681	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9102006561	2.8015564202	2.4750377661	2.4750377661	
9.7600000000	-2.6932173648	-41.2832837415	3.2578011749	-16.2432288090	1.1673151751	0.6027313649	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5943083848	-0.0949111162	-0.2883955138	-0.3041428244	0.0147096971	-0.7162584878	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0011291676	-0.0965896086	-0.2261081865	0.2198214694	-0.1509117266	0.0035095750	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8943312734	2.7942320897	2.4750377661	2.4750377661	
9.7800000000	-10.9636072328	-77.1725032425	-16.9756618601	-5.3025101091	-12.0775158312	2.7084763867	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6062714580	-0.0896620127	-0.1609521630	-0.3036545357	-0.0322880903	-0.6820782788	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0017395285	-0.0968947890	-0.2258030060	0.2204318303	-0.1479209583	0.0022888533	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8613717861	2.8027771420	2.4750377661	2.4750377661	
9.8000000000	-8.0491340505	-96.1852445258	-22.3620965896	-9.6513313497	-21.4923323415	3.7918669413	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6815899901	0.0154421302	-0.2644693675	-0.3179369802	-0.0697642481	-0.7715571832	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0060120546	-0.0953078508	-0.2283665217	0.2185397116	-0.1470054170	-0.0158999008	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9321736477	2.8088807507	2.4750377661	2.4750377661	
9.8200000000	-11.5739681086	-69.7566186007	-34.3099107347	-7.8049897002	-23.3844510567	-3.1815060655	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8528572519	0.0526741436	-0.5159380484	-0.3684748608	0.0700083925	-0.8781261921	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0107728695	-0.0951857786	-0.2276340887	0.2173800259	-0.1462119478	0.0053406577	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8699168383	2.7710383764	2.4750377661	2.4750377661	
9.8400000000	4.1886015106	-25.6885633631	-30.4951552605	18.5473411154	-11.5434500649	-4.3106736858	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.0740520333	0.2022125582	-0.7914549477	-0.4064393072	0.0281376364	-1.0086213474	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0137636378	-0.0934767681	-0.2265964752	0.2159761959	-0.1441977569	-0.0096131838	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8772411688	2.8186465248	2.4750377661	2.4750377661	
9.8600000000	16.6552224002	28.8319218738	-28.7251087205	29.2133974212	-0.6485084306	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.1707331960	0.2422522316	-0.8969253071	-0.4312199588	0.0125123980	-1.0076447700	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0107728695	-0.0944533455	-0.2269626917	0.2142671855	-0.1473716335	-0.0082703899	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8833447776	2.7966735332	2.4750377661	2.4750377661	
9.8800000000	-0.7553215839	89.6391241321	-18.1506065461	22.6977950713	12.0927748531	3.4714274815	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.0971236744	0.1079728389	-0.9358663310	-0.3505302510	-0.0759899290	-0.9459983215	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0079652094	-0.0950637064	-0.2278782330	0.2136568246	-0.1491416800	0.0086366064	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8760204471	2.7917906462	2.4750377661	2.4750377661	
9.9000000000	-7.6981765469	104.9134050507	4.5700770581	8.9341573205	18.6236362249	5.3025101091	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9004654002	0.0591439689	-0.8538338293	-0.2028229191	-0.1831692988	-0.9430685893	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0032654307	-0.0954909590	-0.2269016556	0.2151827268	-0.1492637522	-0.0058289464	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9272907607	2.8101014725	2.4750377661	2.4750377661	
9.9200000000	-1.9302662699	69.3446250095	34.1878385595	2.6932173648	21.7364766918	4.5090409705	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7188220035	0.0294804303	-0.6828107118	-0.1493553063	-0.2251621271	-1.0131380179	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0021667811	-0.0943923095	-0.2280613413	0.2162813764	-0.1499351492	0.0133974212	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8809033341	2.8003356985	2.4750377661	2.4750377661	
9.9400000000	12.9777981231	35.0576028077	45.8762493324	-2.6779583429	19.3560692760	0.8621347372	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6342259861	0.0007934691	-0.6244602121	-0.1552147707	-0.2107576104	-0.9568627451	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0044251164	-0.0946364538	-0.2275730526	0.2168917372	-0.1535362783	0.0056458381	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9077592126	2.8406195163	2.4750377661	2.4750377661	
9.9600000000	21.6449225605	-8.0643930724	35.1491569390	-21.0345616846	14.1985198749	0.5722133211	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5586633097	0.0473029679	-0.4752880140	-0.1965972381	-0.1127336538	-0.9098649577	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0037537194	-0.0968947890	-0.2261081865	0.2200656138	-0.1509727626	0.0022278172	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8943312734	2.7820248722	2.4750377661	2.4750377661	
9.9800000000	-7.7134355688	-40.0778210117	7.0725566491	-21.5075913634	4.7837033646	-0.8010986496	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5651331350	-0.1394674601	-0.3154955367	-0.2850995651	0.0142214084	-0.7135729000	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0035095750	-0.0981765469	-0.2251926452	0.2220187686	-0.1483482109	-0.0107728695	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8955519951	2.8088807507	2.4750377661	2.4750377661	
10.0000000000	-16.7315175097	-76.1196307317	-7.9728389410	-10.2159151598	-11.1161974517	1.8997482261	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5648889906	-0.0739147021	-0.1554589151	-0.2964522774	-0.0176394293	-0.6370336461	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0007019150	-0.0971999695	-0.2257419699	0.2204928664	-0.1498130770	-0.0072938125	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8894483864	2.8125429160	2.4750377661	2.4750377661	
10.0200000000	-15.0225070573	-98.1689173724	-16.1211566339	-17.3266193637	-23.8117036698	5.6229495689	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6284885939	-0.0230106050	-0.1959868772	-0.3102464332	-0.0545052262	-0.7171129931	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0041199359	-0.0959182116	-0.2266575113	0.2190280003	-0.1471885252	-0.0084534981	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8882276646	2.7612726024	2.4750377661	2.4750377661	
10.0400000000	-16.6704814221	-94.2626077668	-20.1037613489	-12.5352864881	-26.4667734798	0.4043640803	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7903562982	0.1023575189	-0.4032654307	-0.3373464561	-0.0228885328	-0.9000991836	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0091859312	-0.0936598764	-0.2273899443	0.2173800259	-0.1461509117	-0.0139467460	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9199664302	2.8039978637	2.4750377661	2.4750377661	
10.0600000000	-10.5058365759	-46.3187609674	-18.1353475242	3.9749752041	-15.6481269551	-3.1509880217	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9765163653	0.1466697185	-0.6961165789	-0.3884946975	0.0955214771	-0.9411154345	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0116273747	-0.0950026703	-0.2275730526	0.2168917372	-0.1445639734	-0.0119325551	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8943312734	2.7734798199	2.4750377661	2.4750377661	
10.0800000000	6.7521171893	6.4774547951	-19.2797741665	23.0945296407	-7.1335927367	-1.1520561532	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.1521782254	0.2810711833	-0.8595712215	-0.4401312276	0.0496223392	-1.0044708934	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0142519265	-0.0934157321	-0.2277561608	0.2184786755	-0.1455405509	-0.0109559777	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8747997253	2.8223086900	2.4750377661	2.4750377661	
10.1000000000	-3.6545357443	66.4454108492	-13.2524605173	25.3070878157	6.3706416419	3.8681620508	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.1453421836	0.1909819181	-0.9237811856	-0.4020447089	-0.0053101396	-0.9658960861	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0118715190	-0.0937819486	-0.2265964752	0.2145113298	-0.1467002365	-0.0032043946	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9004348821	2.8125429160	2.4750377661	2.4750377661	
10.1200000000	-7.1946288243	98.6419470512	6.5384908827	11.4518959335	15.5107957580	5.5771725032	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9916533150	0.1159075303	-0.9104753185	-0.2553139544	-0.1403219654	-0.9544213016	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0078431373	-0.0944533455	-0.2274509804	0.2165255207	-0.1468833448	-0.0154116121	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8821240558	2.8052185855	2.4750377661	2.4750377661	
10.1400000000	-2.4185549706	81.4450293736	32.6924544137	10.8567940795	19.9206530861	2.4795910582	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8375982300	0.0619516289	-0.7743648432	-0.1686427100	-0.2335851072	-1.0092317082	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0025329976	-0.0934157321	-0.2297703517	0.2139620050	-0.1499961852	0.0137026017	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9040970474	2.7747005417	2.4750377661	2.4750377661	
10.1600000000	10.8415350576	37.9262989242	50.1792935073	-0.8468757153	22.5604638743	0.2822919051	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6950179294	-0.0309452964	-0.6464332036	-0.1675440604	-0.2377355612	-1.0045929656	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000305180	-0.0926222629	-0.2276340887	0.2192721447	-0.1500572213	-0.0071717403	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9150835431	2.7685969329	2.4750377661	2.4750377661	
10.1800000000	9.9259937438	0.4806591897	35.8815899901	-21.8280308232	16.4263370718	2.0981155108	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6149385824	0.0283817807	-0.5397421225	-0.1814602884	-0.1609521630	-0.9168230716	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0011902037	-0.0935988403	-0.2273899443	0.2175631342	-0.1495078965	0.0005188067	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9077592126	2.8162050813	2.4750377661	2.4750377661	
10.2000000000	-7.2709239338	-27.4738689250	6.2790875105	-26.6041046769	8.7510490578	2.0523384451	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5788052186	-0.1220111391	-0.3865415427	-0.2719157702	0.0070191501	-0.7525139239	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0011291676	-0.0948805982	-0.2270847639	0.2172579538	-0.1501182574	0.0107728695	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8674753948	2.8223086900	2.4750377661	2.4750377661	
10.2200000000	-9.6513313497	-58.4802014191	-13.0998702983	-6.3401235981	-4.8447394522	0.9842069123	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5987029831	-0.0581673915	-0.1996490425	-0.3194018463	-0.0037232013	-0.6940413519	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0027161059	-0.0955519951	-0.2273899443	0.2186007477	-0.1503624018	-0.0130312047	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8601510643	2.8039978637	2.4750377661	2.4750377661	
10.2400000000	-3.1052109560	-78.4542610819	-24.4220645457	-6.3553826200	-17.6623178454	1.3809414817	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6183566033	-0.0493781949	-0.1762111849	-0.2977950713	-0.0433966583	-0.6869611658	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0054016938	-0.0931105516	-0.2269016556	0.2222629129	-0.1466392004	-0.0024109255	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8894483864	2.8198672465	2.4750377661	2.4750377661	
10.2600000000	-2.3880369268	-68.2307164111	-36.2172884718	-4.8294804303	-23.1708247501	-0.6790264744	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7334706645	0.0661020829	-0.3457694362	-0.3305104143	-0.0098268101	-0.8097657740	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0092469673	-0.0930495155	-0.2286106661	0.2173800259	-0.1463340200	-0.0084534981	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8747997253	2.7624933242	2.4750377661	2.4750377661	
